2016-04-05 10:27:55.100 [Thread-2] INFO  c.importio.builder.bootstrap.Updater - uninstallAndDeletePlugins - Checking if org.eclipse.equinox.app_1.3.300.v20150423-1356.jar required
2016-04-05 10:27:55.101 [Thread-2] INFO  c.importio.builder.bootstrap.Updater - uninstallAndDeletePlugins - Checking if org.eclipse.equinox.common_3.7.0.v20150402-1709.jar required
2016-04-05 10:27:55.101 [Thread-2] INFO  c.importio.builder.bootstrap.Updater - uninstallAndDeletePlugins - Checking if org.eclipse.equinox.frameworkadmin.equinox_1.0.600.v20150522-2234.jar required
2016-04-05 10:27:55.101 [Thread-2] INFO  c.importio.builder.bootstrap.Updater - uninstallAndDeletePlugins - Checking if org.eclipse.equinox.frameworkadmin_2.0.200.v20150423-1455.jar required
2016-04-05 10:27:55.101 [Thread-2] INFO  c.importio.builder.bootstrap.Updater - uninstallAndDeletePlugins - Checking if org.eclipse.equinox.launcher.cocoa.macosx.x86_64_1.1.300.v20150602-1417 required
2016-04-05 10:27:55.101 [Thread-2] INFO  c.importio.builder.bootstrap.Updater - uninstallAndDeletePlugins - Checking if org.eclipse.equinox.launcher_1.3.100.v20150511-1540.jar required
2016-04-05 10:27:55.102 [Thread-2] INFO  c.importio.builder.bootstrap.Updater - uninstallAndDeletePlugins - Checking if org.eclipse.equinox.preferences_3.5.300.v20150408-1437.jar required
2016-04-05 10:27:55.102 [Thread-2] INFO  c.importio.builder.bootstrap.Updater - uninstallAndDeletePlugins - Checking if org.eclipse.equinox.registry_3.6.0.v20150318-1503.jar required
2016-04-05 10:27:55.102 [Thread-2] INFO  c.importio.builder.bootstrap.Updater - uninstallAndDeletePlugins - Checking if org.eclipse.osgi_3.10.100.v20150529-1857.jar required
2016-04-05 10:27:55.102 [Thread-2] INFO  c.importio.builder.bootstrap.Updater - uninstallAndDeletePlugins - Checking if org.eclipse.swt.cocoa.macosx.x86_64_3.104.0.v20150528-0211.jar required
2016-04-05 10:27:55.102 [Thread-2] INFO  c.importio.builder.bootstrap.Updater - uninstallAndDeletePlugins - Checking if org.eclipse.swt_3.104.0.v20150528-0211.jar required
2016-04-05 10:27:55.102 [Thread-2] INFO  c.importio.builder.bootstrap.Updater - uninstallAndDeletePlugins - Checking if org.h2_1.3.172.jar required
2016-04-05 10:27:55.103 [Thread-2] INFO  c.importio.builder.bootstrap.Updater - uninstallAndDeletePlugins - Checking if org.slf4j.api_1.6.4.jar required
2016-04-05 10:27:55.103 [Thread-2] INFO  c.importio.builder.bootstrap.Updater - uninstallAndDeletePlugins - Checking if org.slf4j.log4j_1.6.4.jar required
2016-04-05 10:27:55.103 [Thread-2] INFO  c.importio.builder.bootstrap.Updater - uninstallAndDeletePlugins - Checking if osgi.enterprise_4.2.0.v201108120515.jar required
2016-04-05 10:27:55.103 [Thread-2] INFO  c.importio.builder.bootstrap.Updater - uninstallAndDeletePlugins - Checking if projectlombok_1.16.0.jar required
2016-04-05 10:27:55.103 [Thread-2] INFO  c.importio.builder.bootstrap.Updater - currentConfig - update url is:- https://s3.amazonaws.com/importio-builder-updates/production
2016-04-05 10:27:55.106 [Thread-2] INFO  c.importio.builder.bootstrap.Updater - currentConfig - getting config:- https://s3.amazonaws.com/importio-builder-updates/production/macosx/cocoa/x86_64/configuration/config.ini
2016-04-05 10:27:55.822 [Thread-2] INFO  c.importio.builder.bootstrap.Updater - currentConfig - config read took 716 ms
2016-04-05 10:27:55.828 [Thread-2] WARN  c.i.b.bootstrap.LaunchConfigurer - currentJvmIsCorrectVersion - desired jvm version is:- 1.8.0_40
2016-04-05 10:27:55.829 [Thread-2] WARN  c.i.b.bootstrap.LaunchConfigurer - currentJvmIsCorrectVersion - current jvm is:- /Users/lucywilliams/Desktop/import.io.app/Contents/Resources/Java/jre-versions/jre1.8.0_40/lib/jli/libjli.dylib
